requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,positiveFixtureId,negativeFixtureId
UPSTREAM-GEODCATAP-45C2D1822A568DFBEC96,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://www.w3.org/ns/dcat#servesDataset,MUST,,,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#servesDataset>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#Dataset>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.servesdataset""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/1a61f733fafb015548fe0e21203d559c9cb4d228,UPSTREAM-POS-UPSTREAM-GEODCATAP-45C2D1822A568DFBEC96,UPSTREAM-NEG-UPSTREAM-GEODCATAP-45C2D1822A568DFBEC96
UPSTREAM-GEODCATAP-460AAF7DC98468A635D5,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Relationship""]",http://purl.org/dc/terms/relation,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/relation> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Relationship.relation""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:RelationshipShape/5871eb562969e2a4f395c8424314cc119686e019,UPSTREAM-POS-UPSTREAM-GEODCATAP-460AAF7DC98468A635D5,UPSTREAM-NEG-UPSTREAM-GEODCATAP-460AAF7DC98468A635D5
UPSTREAM-GEODCATAP-465CD21945C8DA5B87ED,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://data.europa.eu/930/principalInvestigator,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/principalInvestigator> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.principalinvestigator""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/332a16958cb700460c864d15f17f0a67ca9cf034,UPSTREAM-POS-UPSTREAM-GEODCATAP-465CD21945C8DA5B87ED,UPSTREAM-NEG-UPSTREAM-GEODCATAP-465CD21945C8DA5B87ED
UPSTREAM-GEODCATAP-46723C01079ECF5D1DA1,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/temporal,MUST,,,"[""http://purl.org/dc/terms/PeriodOfTime""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/temporal>의 모든 값에 rdf:type <http://purl.org/dc/terms/PeriodOfTime>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Catalogue.temporalcoverage""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogShape/8e3b1c0888909beb09cd832b3145ad1f7abb1caa,UPSTREAM-POS-UPSTREAM-GEODCATAP-46723C01079ECF5D1DA1,UPSTREAM-NEG-UPSTREAM-GEODCATAP-46723C01079ECF5D1DA1
UPSTREAM-GEODCATAP-468ECD79B957AC2A0F17,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://www.w3.org/ns/adms#status,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/adms#status> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.changetype""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/1c4ac0cf94e6a9152035ed86f73590b6b516dfef,UPSTREAM-POS-UPSTREAM-GEODCATAP-468ECD79B957AC2A0F17,UPSTREAM-NEG-UPSTREAM-GEODCATAP-468ECD79B957AC2A0F17
UPSTREAM-GEODCATAP-46E488AE5008FAEB624A,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/language,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/language> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.language""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/db878f1cb93930f64561d0504123c66feacfad5a,UPSTREAM-POS-UPSTREAM-GEODCATAP-46E488AE5008FAEB624A,UPSTREAM-NEG-UPSTREAM-GEODCATAP-46E488AE5008FAEB624A
UPSTREAM-GEODCATAP-46F9F9679D3C8B72AA32,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/publisher,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/publisher> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Catalogue.publisher""]",GeoDCAT-AP 3.1.0의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogShape/a0ccdf3bd7f5d161d07f375a26e68c18ca91dc19,UPSTREAM-POS-UPSTREAM-GEODCATAP-46F9F9679D3C8B72AA32,UPSTREAM-NEG-UPSTREAM-GEODCATAP-46F9F9679D3C8B72AA32
UPSTREAM-GEODCATAP-472CACC22983E7AFA72F,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://data.europa.eu/930/spatialResolutionAsText,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/spatialResolutionAsText> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Distribution.spatialresolutionastext""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DistributionShape/8800b7f9f5c99f91633b1231bc40964e69b021de,UPSTREAM-POS-UPSTREAM-GEODCATAP-472CACC22983E7AFA72F,UPSTREAM-NEG-UPSTREAM-GEODCATAP-472CACC22983E7AFA72F
UPSTREAM-GEODCATAP-473CCAB01C39B35A5F6A,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://data.europa.eu/930/referenceSystem,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/referenceSystem> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.referencesystem""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/90d2d876025f695254da925395940ab829409254,UPSTREAM-POS-UPSTREAM-GEODCATAP-473CCAB01C39B35A5F6A,UPSTREAM-NEG-UPSTREAM-GEODCATAP-473CCAB01C39B35A5F6A
UPSTREAM-GEODCATAP-477C87A22F1D6BC414C4,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/conformsTo,MUST,,,"[""http://purl.org/dc/terms/Standard""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/conformsTo>의 모든 값에 rdf:type <http://purl.org/dc/terms/Standard>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Catalogue.conformsto""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogShape/c84f7330b9538a899ebb875c44dc23c9882e74ac,UPSTREAM-POS-UPSTREAM-GEODCATAP-477C87A22F1D6BC414C4,UPSTREAM-NEG-UPSTREAM-GEODCATAP-477C87A22F1D6BC414C4
UPSTREAM-GEODCATAP-48015DD928D34D4C4C8E,"[""geo"",""network""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://www.w3.org/ns/dqv#value,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dqv#value> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#QualityMeasurement.value""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dqv:QualityMeasurementShape/db15b7df9d94d285bd33d0966a4d2357f8333c31,UPSTREAM-POS-UPSTREAM-GEODCATAP-48015DD928D34D4C4C8E,UPSTREAM-NEG-UPSTREAM-GEODCATAP-48015DD928D34D4C4C8E
UPSTREAM-GEODCATAP-4895ED6F3A6FB14DBDC9,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/description,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/description> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.description""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/6cae9880e515253132af1452a38a8a5827165149,UPSTREAM-POS-UPSTREAM-GEODCATAP-4895ED6F3A6FB14DBDC9,UPSTREAM-NEG-UPSTREAM-GEODCATAP-4895ED6F3A6FB14DBDC9
UPSTREAM-GEODCATAP-48F8032CD064618E6C00,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://www.w3.org/ns/dcat#service,MUST,,,"[""http://www.w3.org/ns/dcat#DataService""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#service>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#DataService>를 명시한다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Catalogue.service""]",GeoDCAT-AP 3.1.0의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogShape/c26f8a3ac6445e9f36176f951acd9d235af5ffd9,UPSTREAM-POS-UPSTREAM-GEODCATAP-48F8032CD064618E6C00,UPSTREAM-NEG-UPSTREAM-GEODCATAP-48F8032CD064618E6C00
UPSTREAM-GEODCATAP-491F861990CB7AFB9755,"[""geo"",""network""]","[""http://purl.org/dc/terms/Standard""]",http://purl.org/dc/terms/type,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/type> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Standard.type""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dct:StandardShape/236f0210baaf149903750c43bbe7012c21debb2a,UPSTREAM-POS-UPSTREAM-GEODCATAP-491F861990CB7AFB9755,UPSTREAM-NEG-UPSTREAM-GEODCATAP-491F861990CB7AFB9755
UPSTREAM-GEODCATAP-4954D6B365E80391601C,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://data.europa.eu/930/originator,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/originator> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#CatalogueRecord.originator""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:CatalogRecordShape/f15ac8e72da8db00ffde633a42483a8874e9f5b4,UPSTREAM-POS-UPSTREAM-GEODCATAP-4954D6B365E80391601C,UPSTREAM-NEG-UPSTREAM-GEODCATAP-4954D6B365E80391601C
UPSTREAM-GEODCATAP-49746F7E5F56F6AF7FAE,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/accessRights,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/accessRights> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.accessrights""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/10c0ca4deadefb51c529f56ee01caf9bd2639ef4,UPSTREAM-POS-UPSTREAM-GEODCATAP-49746F7E5F56F6AF7FAE,UPSTREAM-NEG-UPSTREAM-GEODCATAP-49746F7E5F56F6AF7FAE
UPSTREAM-GEODCATAP-49906C44402D3B211972,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#inSeries,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#inSeries> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#Dataset.inseries""]",GeoDCAT-AP 3.1.0의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DatasetShape/8335ef1071b18fbd6dac863013c6a9de3d057ab0,UPSTREAM-POS-UPSTREAM-GEODCATAP-49906C44402D3B211972,UPSTREAM-NEG-UPSTREAM-GEODCATAP-49906C44402D3B211972
UPSTREAM-GEODCATAP-4A0B0B47C8E545491B1B,"[""geo"",""network""]","[""http://www.w3.org/ns/dcat#DataService""]",http://data.europa.eu/930/serviceProtocol,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://data.europa.eu/930/serviceProtocol> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,GeoDCAT-AP 3.1.0,"[""https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#DataService.serviceprotocol""]",GeoDCAT-AP 3.1.0의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/GeoDCAT-AP/releases/3.1.0#dcat:DataServiceShape/e52c27802f529de05e9ebc5ba348f6c24dbf3176,UPSTREAM-POS-UPSTREAM-GEODCATAP-4A0B0B47C8E545491B1B,UPSTREAM-NEG-UPSTREAM-GEODCATAP-4A0B0B47C8E545491B1B
